,cik,ticker,name,date,shares,netincome,revenue,pe,close,revenue growth for previous 2 years,income growth for previous 2 years,price growth for previous 2 years,price growth for next 2 years,revtimesincome,revplusincome,revtimesrev,inctimesinc,pricetimesrev,priceplusrev,priceplusrevplusinc,inctimestimesrev
5162,87347,SLB,SCHLUMBERGER LIMITED/NV,2019-12-31,1385000000.0,-10137000000.0,32917000000.0,1.52313397504849,36.20000076293945,0.04,0.001,-0.241,-0.11,4e-05,0.041,0.0016,1e-06,-0.00964,-0.20099999999999998,-0.19999999999999998,1.6e-09
5163,1040971,SLG,SL Green Realty Corp.,2012-12-31,89319000.0,196405000.0,1290052000.0,5.541173947279085,80.03227233886719,0.091,-0.192,0.074,0.252,-0.017472,-0.101,0.008281,-0.036864,0.0067339999999999995,0.16499999999999998,-0.027000000000000024,-0.000305270784
5164,1040971,SLG,SL Green Realty Corp.,2013-12-31,92269000.0,135371000.0,1371065000.0,6.464149617372721,96.05359649658205,0.049,-0.543,0.172,0.079,-0.026607000000000002,-0.49400000000000005,0.0024010000000000004,-0.294849,0.008428,0.22099999999999997,-0.32200000000000006,-0.0007079324490000001
5165,1040971,SLG,SL Green Realty Corp.,2014-12-31,95774000.0,518056000.0,1519978000.0,7.769644891526548,123.3078842163086,0.086,0.624,0.241,-0.062,0.053663999999999996,0.71,0.007395999999999999,0.389376,0.020725999999999998,0.32699999999999996,0.951,0.0028798248959999995
5166,1040971,SLG,SL Green Realty Corp.,2015-12-31,99345000.0,284084000.0,1662829000.0,7.490034420191663,125.36762237548828,0.101,0.448,0.143,-0.097,0.045248000000000003,0.549,0.010201000000000002,0.20070400000000002,0.014443,0.244,0.692,0.0020473815040000006
5167,1040971,SLG,SL Green Realty Corp.,2016-12-31,100185000.0,249896000.0,1863981000.0,6.012374454137878,111.8625717163086,0.107,-0.306,-0.048,-0.1,-0.032742,-0.199,0.011448999999999999,-0.093636,-0.005136,0.059,-0.247,-0.001072038564
5168,1040971,SLG,SL Green Realty Corp.,2017-12-31,98571000.0,101374000.0,1511473000.0,7.078417556461562,108.53939819335938,-0.047,-0.402,-0.07,-0.247,0.018894,-0.449,-0.002209,-0.16160400000000003,-0.0032900000000000004,-0.117,-0.519,-0.00035698323600000004
5169,1040971,SLG,SL Green Realty Corp.,2018-12-31,84090000.0,247262000.0,1227392000.0,7.013539421333364,102.37081909179688,-0.189,-0.005,-0.044,-0.164,0.000945,-0.194,-0.035721,-2.5e-05,-0.008315999999999999,-0.23299999999999998,-0.238,-8.930250000000001e-07
5170,1040971,SLG,SL GREEN REALTY CORP,2019-12-31,77057000.0,270434000.0,1238995000.0,5.634473297189462,90.59636688232422,-0.095,0.633,-0.086,-0.111,-0.060135,0.538,-0.009025,0.400689,-0.00817,-0.181,0.452,0.003616218225
5171,1040971,SLG-PI,SL Green Realty Corp.,2014-12-31,95774000.0,518056000.0,1519978000.0,1.6162096184715298,25.64999961853028,0.086,0.624,0.007,-0.004,0.053663999999999996,0.71,0.007395999999999999,0.389376,0.000602,0.093,0.717,0.0028798248959999995
5172,1040971,SLG-PI,SL Green Realty Corp.,2015-12-31,99345000.0,284084000.0,1662829000.0,1.5593332434646678,26.100000381469727,0.101,0.448,0.084,-0.028,0.045248000000000003,0.549,0.010201000000000002,0.20070400000000002,0.008484,0.185,0.633,0.0020473815040000006
5173,1040971,SLG-PI,SL Green Realty Corp.,2016-12-31,100185000.0,249896000.0,1863981000.0,1.3672919050409331,25.43899917602539,0.107,-0.306,-0.004,0.007,-0.032742,-0.199,0.011448999999999999,-0.093636,-0.000428,0.103,-0.203,-0.001072038564
5174,1040971,SLG-PI,SL Green Realty Corp.,2017-12-31,98571000.0,101374000.0,1511473000.0,1.6571179868639792,25.40999984741211,-0.047,-0.402,-0.013,0.008,0.018894,-0.449,-0.002209,-0.16160400000000003,-0.000611,-0.06,-0.462,-0.00035698323600000004
5175,1040971,SLG-PI,SL Green Realty Corp.,2018-12-31,84090000.0,247262000.0,1227392000.0,1.6867438198808014,24.6200008392334,-0.189,-0.005,-0.016,0.024,0.000945,-0.194,-0.035721,-2.5e-05,-0.003024,-0.20500000000000002,-0.21000000000000002,-8.930250000000001e-07
5176,893538,SM,SM Energy Co,2017-12-31,111428000.0,-160843000.0,1129376000.0,2.036411126134916,20.63999938964844,-0.148,-0.258,-0.162,-0.548,0.038183999999999996,-0.406,-0.021903999999999996,-0.066564,-0.023976,-0.31,-0.5680000000000001,-0.0014580178559999997
5177,893538,SM,SM Energy Co,2018-12-31,111912000.0,508407000.0,2067072000.0,1.1044631039987771,20.39999961853028,0.303,0.338,-0.285,0.192,0.102414,0.641,0.091809,0.11424400000000001,-0.08635499999999999,0.018000000000000016,0.35600000000000004,0.010488627396
5178,893538,SM,SM ENERGY CO,2019-12-31,112544000.0,-187001000.0,1590105000.0,0.5881628491359638,8.3100004196167,0.186,0.001,-0.366,0.868,0.000186,0.187,0.034596,1e-06,-0.068076,-0.18,-0.179,3.4596e-08
5179,1375365,SMCI,"SUPER MICRO COMPUTER, INC.",2017-06-30,48383000.0,66854000.0,2484929000.0,0.4789761874309687,24.600000381469727,0.127,-0.15,-0.076,-0.035,-0.01905,-0.022999999999999993,0.016129,-0.0225,-0.009651999999999999,0.051000000000000004,-0.09899999999999999,-0.0003629025
5180,1375365,SMCI,"SUPER MICRO COMPUTER, INC.",2018-06-30,49345000.0,46165000.0,3360492000.0,0.2599043644940227,17.700000762939453,0.229,-0.2,-0.189,0.446,-0.04580000000000001,0.028999999999999998,0.052441,-0.04000000000000001,-0.043281,0.04000000000000001,-0.16,-0.0020976400000000004
5181,1375365,SMCI,"SUPER MICRO COMPUTER, INC.",2019-06-30,49917000.0,71918000.0,3500360000.0,0.3197211554835402,22.420000076293945,0.187,0.038,-0.045,0.37,0.0071059999999999995,0.225,0.034969,0.001444,-0.008414999999999999,0.14200000000000002,0.18000000000000002,5.0495236e-05
5182,1375365,SMCI,"Super Micro Computer, Inc.",2020-06-30,50987000.0,84308000.0,3339281000.0,0.349656791551835,22.89999961853028,-0.003,0.351,0.137,0.356,-0.001053,0.348,-9e-06,0.12320099999999999,0.000411,0.134,0.485,1.108809e-06
5183,825542,SMG,Scotts Miracle-Gro Co,2013-09-30,61700000.0,161100000.0,2773700000.0,1.1177939214767278,50.25,-0.005,-0.021,-0.002,0.283,0.000105,-0.026000000000000002,-2.5e-05,-0.00044100000000000004,-1e-05,-0.007,-0.028,-1.1025000000000001e-08
5184,825542,SMG,Scotts Miracle-Gro Co,2014-09-30,61600000.0,166500000.0,2841300000.0,1.2515989060647443,57.72999954223633,0.012,0.251,0.203,0.289,0.003012,0.263,0.000144,0.063001,0.0024360000000000002,0.21500000000000002,0.466,9.072144000000001e-06
5185,825542,SMG,Scotts Miracle-Gro Co,2015-09-30,61100000.0,159800000.0,3016500000.0,1.2596747608459866,62.18999862670898,0.043,-0.004,0.112,0.096,-0.00017199999999999998,0.03899999999999999,0.0018489999999999997,-1.6e-05,0.004816,0.155,0.151,-2.9583999999999995e-08
5186,825542,SMG,Scotts Miracle-Gro Co,2016-09-30,61100000.0,315300000.0,2506200000.0,2.018625882396617,82.80000305175781,-0.061,0.376,0.197,0.133,-0.022935999999999998,0.315,-0.003721,0.141376,0.012017,0.136,0.512,0.000526060096
5187,825542,SMG,Scotts Miracle-Gro Co,2017-09-30,59400000.0,218300000.0,2642100000.0,2.1580583146390784,95.98999786376952,-0.064,0.168,0.242,0.325,-0.010752000000000001,0.10400000000000001,-0.004096,0.028224000000000003,0.015488,0.178,0.346,0.00011560550400000001
5188,825542,SMG,Scotts Miracle-Gro Co,2018-09-30,56200000.0,63700000.0,2663400000.0,1.5766554286263856,74.72000122070312,0.031,-0.55,-0.05,0.449,-0.017050000000000003,-0.519,0.0009609999999999999,-0.30250000000000005,-0.0015500000000000002,-0.019000000000000003,-0.5690000000000001,-0.0002907025
5189,825542,SMG,Scotts Miracle-Gro Co,2019-09-30,55500000.0,460700000.0,3156000000.0,1.8696958121238096,106.31999969482422,0.093,0.453,0.052,0.215,0.042129,0.546,0.008649,0.205209,0.004836,0.145,0.598,0.0017748526410000002
5190,93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",2012-12-31,22812077.0,41353000.0,948916000.0,0.4702251979490666,19.559999465942383,0.082,0.373,0.247,0.462,0.030586000000000002,0.455,0.006724000000000001,0.139129,0.020254,0.329,0.702,0.0009355033960000001
5191,93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",2013-12-31,22974690.0,51450000.0,983704000.0,0.8108956198666224,34.720001220703125,0.061,-0.092,0.334,0.2,-0.005612,-0.031,0.003721,-0.008464,0.020374,0.395,0.30300000000000005,-3.1494543999999995e-05
5192,93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",2014-12-31,22899516.0,43029000.0,980392000.0,0.8910890443229733,38.150001525878906,0.017,0.02,0.397,0.089,0.00034,0.037000000000000005,0.00028900000000000003,0.0004,0.006749000000000001,0.41400000000000003,0.43400000000000005,1.1560000000000002e-07
5193,93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",2015-12-31,22811862.0,46018000.0,971975000.0,0.9800903509154526,41.7599983215332,-0.006,-0.055,0.097,0.123,0.00033,-0.061,-3.6e-05,-0.003025,0.000582,0.091,0.036,-1.089e-07
5194,93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",2016-12-31,22722517.0,60430000.0,1058482000.0,1.072065909269474,49.93999862670898,0.039,0.185,0.144,0.004,0.007215,0.224,0.001521,0.034225,0.0056159999999999995,0.183,0.368,5.2056225e-05
5195,93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",2017-12-31,22726491.0,37976000.0,1116143000.0,0.9205492820393768,45.209999084472656,0.071,-0.092,0.04,0.012,-0.006532,-0.021000000000000005,0.0050409999999999995,-0.008464,0.0028399999999999996,0.11099999999999999,0.01899999999999999,-4.266702399999999e-05
5196,93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",2018-12-31,22456480.0,43003000.0,1092051000.0,1.0830838124601845,52.66999816894531,0.015,-0.157,0.027,-0.025,-0.002355,-0.14200000000000002,0.000225,-0.024649,0.000405,0.041999999999999996,-0.115,-5.546025e-06
5197,93389,SMP,"Standard Motor Products, Inc.",2019-12-31,22378414.0,57917000.0,1137913000.0,0.990586001985455,50.369998931884766,0.009,0.235,0.055,-0.003,0.0021149999999999997,0.244,8.099999999999999e-05,0.055224999999999996,0.000495,0.064,0.299,4.473224999999999e-06
5198,91440,SNA,Snap-on Inc,2011-12-31,58200000.0,276300000.0,2978500000.0,1.0024038796699426,51.29999923706055,0.109,0.435,0.191,0.624,0.047415,0.544,0.011881,0.189225,0.020819,0.3,0.735,0.002248182225
5199,91440,SNA,Snap-on Inc,2012-12-29,58200000.0,306100000.0,3099200000.0,1.4918069637615654,79.44000244140625,0.075,0.281,0.225,0.472,0.021075,0.35600000000000004,0.005625,0.07896100000000002,0.016875,0.3,0.581,0.00044415562500000006
5200,91440,SNA,Snap-on Inc,2013-12-28,58200000.0,350300000.0,3237500000.0,1.9082409540713985,106.1500015258789,0.043,0.126,0.439,0.205,0.005417999999999999,0.16899999999999998,0.0018489999999999997,0.015876,0.018876999999999998,0.482,0.608,2.9354723999999998e-05
5201,91440,SNA,Snap-on Inc,2015-01-03,58100000.0,421900000.0,3492600000.0,2.2512377902949887,135.3300018310547,0.062,0.174,0.305,0.119,0.010787999999999999,0.236,0.0038439999999999998,0.030275999999999997,0.01891,0.367,0.5409999999999999,0.00011638094399999999
5202,91440,SNA,Snap-on Inc,2016-01-02,58100000.0,478700000.0,3593100000.0,2.783806799913321,172.16000366210938,0.054,0.169,0.273,-0.054,0.009126,0.223,0.0029159999999999998,0.028561000000000003,0.014742000000000002,0.327,0.496,8.3283876e-05
5203,91440,SNA,Snap-on Inc,2016-12-31,58100000.0,546400000.0,3711800000.0,2.41209395835289,154.10000610351562,0.031,0.138,0.067,0.02,0.0042780000000000006,0.169,0.0009609999999999999,0.019044000000000002,0.0020770000000000003,0.098,0.23600000000000002,1.8301284e-05
5204,91440,SNA,Snap-on Inc,2017-12-30,57400000.0,557700000.0,4000300000.0,2.4311380595429952,169.42999267578125,0.055,0.079,-0.008,0.019,0.004345,0.134,0.003025,0.006241,-0.00044,0.047,0.126,1.8879025e-05
5205,91440,SNA,Snap-on Inc,2018-12-29,56300000.0,679900000.0,4070400000.0,2.1292310675735,153.94000244140625,0.048,0.116,-0.001,0.156,0.005568,0.164,0.002304,0.013456000000000001,-4.8e-05,0.047,0.163,3.1002624000000006e-05
5206,91440,SNA,Snap-on Inc,2019-12-28,55100000.0,693500000.0,4067700000.0,2.17354927107065,160.4600067138672,0.008,0.115,-0.027,0.133,0.00092,0.123,6.4e-05,0.013225,-0.000216,-0.019,0.096,8.464e-07
5207,1564408,SNAP,SNAP INC,2019-12-31,1375462000.0,-1033660000.0,1715534000.0,12.226977430934042,15.25,0.442,0.387,0.052,0.767,0.171054,0.829,0.195364,0.149769,0.022983999999999997,0.494,0.881,0.029259470916000004
5208,827187,SNBR,SLEEP NUMBER CORP,2018-12-29,35256000.0,69539000.0,1531575000.0,0.8372170362812982,36.369998931884766,0.081,0.163,0.268,0.481,0.013203000000000001,0.244,0.006561,0.026569000000000002,0.021708,0.34900000000000003,0.512,0.00017431920900000001
5209,827187,SNBR,SLEEP NUMBER CORPORATION,2019-12-28,29472000.0,81845000.0,1698352000.0,0.8376434646593939,48.27000045776367,0.084,0.122,0.171,0.286,0.010248,0.20600000000000002,0.007056000000000001,0.014884,0.014364000000000002,0.255,0.377,0.000105021504
5210,1131554,SNCR,"SYNCHRONOSS TECHNOLOGIES, INC",2011-12-31,37372000.0,15126000.0,229084000.0,4.876154847959445,29.88999938964844,0.334,0.109,0.375,0.197,0.036406,0.443,0.11155600000000002,0.011881,0.12525,0.7090000000000001,0.8180000000000001,0.001325396836
5211,1131554,SNCR,"SYNCHRONOSS TECHNOLOGIES, INC",2013-12-31,38891000.0,23351000.0,349047000.0,3.535373208184322,31.729999542236328,0.234,0.242,0.03,0.236,0.056628000000000005,0.476,0.054756000000000006,0.058564,0.00702,0.264,0.506,0.0032067303840000003
5212,1131554,SNCR,"SYNCHRONOSS TECHNOLOGIES, INC",2014-12-31,40418000.0,38895000.0,307301000.0,5.633248879787467,42.83000183105469,0.059,0.198,0.532,-0.516,0.011682,0.257,0.0034809999999999997,0.039204,0.031388,0.591,0.7889999999999999,0.000136469124
5213,1131554,SNCR,"SYNCHRONOSS TECHNOLOGIES, INC",2015-12-31,42284393.0,3113000.0,372561000.0,4.468359563253791,39.369998931884766,0.033,-0.635,0.114,-0.603,-0.020955,-0.602,0.0010890000000000001,-0.403225,0.003762,0.14700000000000002,-0.488,-0.00043911202500000003
5214,1131554,SNCR,"SYNCHRONOSS TECHNOLOGIES, INC",2016-12-31,43551000.0,11894000.0,426294000.0,4.952808296771558,48.47999954223633,0.178,-0.447,0.064,-0.694,-0.079566,-0.269,0.031684,-0.19980900000000001,0.011392,0.242,-0.20500000000000002,-0.006330748356
5215,1131554,SNCR,"SYNCHRONOSS TECHNOLOGIES, INC",2017-12-31,44669000.0,-109438000.0,402361000.0,1.1146128931382835,10.039999961853027,0.039,0.956,-0.495,-0.457,0.037284,0.995,0.001521,0.913936,-0.019305,-0.456,0.49999999999999994,0.001390096656
5216,1043000,SNDA,Capital Senior Living Corporation,2018-12-31,1987000.0,-53596000.0,460018000.0,0.583118486667913,135.0,0.014,-0.422,-0.239,-0.54,-0.005908,-0.408,0.00019600000000000002,-0.178084,-0.003346,-0.22499999999999998,-0.647,-3.4904464e-05
5217,1043000,SNDA,"Sonida Senior Living, Inc.",2019-12-31,2016000.0,-36030000.0,447100000.0,0.258369041516247,57.29999923706055,-0.022,0.022,-0.515,-0.293,-0.00048399999999999995,0.0,-0.00048399999999999995,0.00048399999999999995,-0.01133,-0.537,-0.515,2.3425599999999995e-07
5218,1692063,SNDR,"Schneider National, Inc.",2019-12-31,177100000.0,147000000.0,4747000000.0,0.8487518432694333,22.75,0.041,-0.386,-0.069,0.04,-0.015826,-0.34500000000000003,0.0016810000000000002,-0.14899600000000002,-0.0028290000000000004,-0.028000000000000004,-0.41400000000000003,-0.00025046227600000005
5219,913760,SNEX,StoneX Group Inc.,2011-09-30,17618085.0,34800000.0,72891300000.0,0.0055543471612535,22.979999542236328,0.293,0.124,0.187,-0.086,0.036331999999999996,0.417,0.085849,0.015375999999999999,0.054791,0.48,0.604,0.0013200142239999998
5220,913760,SNEX,StoneX Group Inc.,2012-09-30,18282939.0,12800000.0,66693400000.0,0.0052222554855686,19.049999237060547,0.192,0.54,0.061,0.711,0.10368000000000001,0.732,0.036864,0.2916,0.011712,0.253,0.793,0.010749542400000001
5221,913760,SNEX,StoneX Group Inc.,2013-09-30,18443233.0,19300000.0,42493400000.0,0.0080338181235514,18.51000022888184,-0.237,-0.255,-0.102,0.455,0.060434999999999996,-0.492,-0.056169,-0.065025,-0.024173999999999998,-0.33899999999999997,-0.594,-0.0036523892249999998
5222,913760,SNEX,StoneX Group Inc.,2018-09-30,18549011.0,55500000.0,27622700000.0,0.0374435816276504,55.7599983215332,-0.194,0.696,0.735,0.118,-0.135024,0.502,-0.037636,0.48441599999999996,0.14259,0.5409999999999999,1.2369999999999999,0.018231480576
5223,913760,SNEX,StoneX Group Inc.,2019-09-30,18738905.0,85100000.0,32897000000.0,0.0223349377722594,39.209999084472656,-0.017,1.1,0.43,0.333,-0.0187,1.0830000000000002,-0.00028900000000000003,1.2100000000000002,0.0073100000000000005,0.413,1.5130000000000001,0.0003496900000000001
5224,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORPORATION,2012-12-31,11427568.0,16712518.0,234260169.0,0.2419834818515808,4.9605560302734375,0.039,0.001,0.501,0.062,3.9e-05,0.04,0.001521,1e-06,0.019539,0.54,0.541,1.521e-09
5225,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORPORATION,2013-12-31,13023473.0,7585921.0,215315020.0,0.2234199141997335,3.6937661170959473,0.13,-0.326,0.79,0.267,-0.04238,-0.196,0.016900000000000002,-0.10627600000000001,0.10270000000000001,0.92,0.5940000000000001,-0.0017960644000000003
5226,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORPORATION,2014-12-31,13893260.0,8216832.0,225047149.0,0.2462078589649392,3.988147974014282,-0.02,-0.299,-0.103,0.026,0.00598,-0.319,-0.0004,-0.089401,-0.0020599999999999998,-0.123,-0.422,-3.57604e-05
5227,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORPORATION,2015-12-31,14439274.0,13351441.0,280354832.0,0.2881303752679054,5.594377040863037,0.141,0.327,0.231,-0.077,0.046106999999999995,0.46799999999999997,0.019880999999999996,0.10692900000000001,0.032570999999999996,0.372,0.6990000000000001,0.002125855449
5228,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORPORATION,2016-12-31,15575632.0,12188627.0,304334901.0,0.3031581432822006,5.923458099365234,0.163,0.218,0.219,-0.088,0.035534,0.381,0.026569000000000002,0.047524,0.035697,0.382,0.6,0.001262665156
5229,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORPORATION,2017-12-31,16794146.0,14112934.0,276926090.0,0.2544527119439378,4.1957831382751465,-0.006,0.028,-0.134,0.316,-0.00016800000000000002,0.022,-3.6e-05,0.0007840000000000001,-0.000804,-0.14,-0.11200000000000002,2.8224000000000005e-08
5230,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORPORATION,2018-12-31,17968062.0,21686079.0,279618727.0,0.3064123061714882,4.768383979797363,-0.041,0.334,-0.103,0.332,-0.013694000000000001,0.29300000000000004,-0.0016810000000000002,0.11155600000000002,-0.004223,-0.144,0.19000000000000003,0.00018752563600000005
5231,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORPORATION,2019-12-31,18562056.0,10893519.0,283060930.0,0.3235686277137764,4.934239864349365,0.011,-0.122,0.084,0.309,-0.0013419999999999999,-0.111,0.00012099999999999999,-0.014884,0.000924,0.095,-0.026999999999999996,-1.8009639999999998e-06
5232,883241,SNPS,SYNOPSYS INC,2011-10-31,146573000.0,221364000.0,1535643000.0,2.4701764127411403,25.8799991607666,0.062,0.149,0.075,0.239,0.009238,0.211,0.0038439999999999998,0.022201,0.00465,0.137,0.28600000000000003,8.5340644e-05
5233,883241,SNPS,SYNOPSYS INC,2012-10-31,146887000.0,181898000.0,1756017000.0,2.759541836180944,32.9900016784668,0.128,-0.124,0.154,0.183,-0.015872,0.0040000000000000036,0.016384,-0.015375999999999999,0.019712,0.28200000000000003,0.15800000000000003,-0.00025192038399999997
5234,883241,SNPS,SYNOPSYS INC,2013-10-31,153319000.0,247800000.0,1962214000.0,2.945716632830626,37.70000076293945,0.13,0.058,0.207,0.254,0.007540000000000001,0.188,0.016900000000000002,0.0033640000000000002,0.02691,0.33699999999999997,0.39499999999999996,5.685160000000001e-05
5235,883241,SNPS,SYNOPSYS INC,2014-10-31,155054000.0,259124000.0,2057472000.0,2.991848209014176,39.70000076293945,0.082,0.194,0.097,0.423,0.015908000000000002,0.276,0.006724000000000001,0.037636,0.007954000000000001,0.179,0.373,0.00025306446400000004
5236,883241,SNPS,SYNOPSYS INC,2015-10-31,154957000.0,225934000.0,2242211000.0,3.1914544649406875,46.18000030517578,0.069,-0.045,0.107,0.461,-0.003105,0.024000000000000007,0.0047610000000000005,-0.002025,0.007383000000000001,0.176,0.131,-9.641025e-06
5237,883241,SNPS,SYNOPSYS INC,2016-10-31,152017000.0,266826000.0,2422532000.0,3.7242887681320473,59.34999847412109,0.085,0.015,0.222,0.521,0.001275,0.1,0.007225000000000001,0.000225,0.01887,0.307,0.322,1.6256250000000002e-06
5238,883241,SNPS,SYNOPSYS INC,2017-10-31,150457000.0,136563000.0,2724880000.0,4.440471383879292,80.41999816894531,0.102,-0.222,0.32,0.631,-0.022643999999999997,-0.12000000000000001,0.010403999999999998,-0.049284,0.032639999999999995,0.422,0.19999999999999998,-0.000512750736
5239,883241,SNPS,SYNOPSYS INC,2018-10-31,149036000.0,432518000.0,3121058000.0,4.708800685845747,98.61000061035156,0.135,0.273,0.289,0.742,0.036855000000000006,0.40800000000000003,0.018225,0.07452900000000001,0.039015,0.424,0.6970000000000001,0.0013582910250000003
5240,883241,SNPS,SYNOPSYS INC,2019-10-31,149872000.0,532367000.0,3360694000.0,6.120739347289578,137.25,0.11,0.974,0.306,0.477,0.10714,1.084,0.0121,0.948676,0.03366,0.416,1.39,0.0114789796
5241,1177394,SNX,TD SYNNEX CORPORATION,2018-11-30,41215000.0,299981000.0,20053764000.0,0.0870387817025721,42.34999847412109,0.194,0.13,-0.138,0.575,0.025220000000000003,0.324,0.037636,0.016900000000000002,-0.026772000000000004,0.055999999999999994,0.186,0.0006360484000000001
5242,1177394,SNX,TD SYNNEX CORPORATION,2019-11-30,50669000.0,500712000.0,19069970000.0,0.1499879175823233,56.45000076293945,0.058,0.291,-0.055,0.364,0.016878,0.349,0.0033640000000000002,0.08468099999999999,-0.00319,0.0030000000000000027,0.294,0.000284866884
5243,1301236,SOHO,SOTHERLY HOTELS INC.,2018-12-31,13517488.0,109936.0,178173121.0,0.5166553293216609,6.809999942779541,0.08,-0.656,0.114,-0.427,-0.052480000000000006,-0.5760000000000001,0.0064,-0.43033600000000005,0.009120000000000001,0.194,-0.462,-0.0027541504000000005
5244,1301236,SOHOB,SOTHERLY HOTELS INC.,2018-12-31,13517488.0,109936.0,178173121.0,1.866635517876812,24.60400009155273,0.08,-0.656,-0.008,-0.234,-0.052480000000000006,-0.5760000000000001,0.0064,-0.43033600000000005,-0.00064,0.07200000000000001,-0.5840000000000001,-0.0027541504000000005
5245,91767,SON,SONOCO PRODUCTS COMPANY,2011-12-31,101071000.0,217517000.0,4611081000.0,0.7119341503073505,32.47999954223633,0.117,0.198,0.054,0.162,0.023166000000000003,0.315,0.013689000000000002,0.039204,0.006318000000000001,0.171,0.369,0.0005366635560000001
5246,91767,SON,SONOCO PRODUCTS COMPANY,2012-12-31,101804000.0,195299000.0,4894698000.0,0.6254208633365909,30.06999969482422,0.075,-0.014,-0.042,0.341,-0.00105,0.061,0.005625,-0.00019600000000000002,-0.00315,0.032999999999999995,0.018999999999999996,-1.1025e-06
5247,91767,SON,SONOCO PRODUCTS COMPANY,2014-12-31,102215000.0,225916000.0,5132727000.0,0.8368016352302224,42.02000045776367,0.055,0.019,0.137,0.129,0.001045,0.074,0.003025,0.000361,0.007535000000000001,0.192,0.211,1.092025e-06
5248,91767,SON,SONOCO PRODUCTS COMPANY,2015-12-31,101482000.0,250136000.0,5079058000.0,0.8755444826639411,43.81999969482422,0.019,0.132,0.207,0.146,0.0025080000000000002,0.151,0.000361,0.017424000000000002,0.003933,0.22599999999999998,0.358,6.290064000000001e-06
5249,91767,SON,SONOCO PRODUCTS COMPANY,2016-12-31,101093000.0,286434000.0,4892538000.0,1.1184714759454035,54.130001068115234,-0.024,0.126,0.135,0.058,-0.003024,0.10200000000000001,-0.000576,0.015876,0.0032400000000000003,0.11100000000000002,0.23700000000000002,9.144576000000002e-06
5250,91767,SON,SONOCO PRODUCTS COMPANY,2017-12-31,100237000.0,175345000.0,5188107000.0,1.0338417657452947,53.5099983215332,0.01,-0.163,0.105,0.041,-0.0016300000000000002,-0.153,0.0001,-0.026569000000000002,0.00105,0.11499999999999999,-0.048000000000000015,-2.6569000000000003e-06
5251,91767,SON,SONOCO PRODUCTS COMPANY,2018-12-31,100539000.0,313560000.0,5531203000.0,1.0458871518630222,57.540000915527344,0.063,0.046,0.031,0.005,0.002898,0.109,0.003969,0.002116,0.001953,0.094,0.14,8.398404e-06
5252,91767,SON,SONOCO PRODUCTS COMPANY,2019-12-31,100742000.0,291785000.0,5501241000.0,1.1084613702660775,60.52999877929688,0.03,0.29,0.063,-0.02,0.0087,0.31999999999999995,0.0009,0.0841,0.00189,0.093,0.383,7.568999999999999e-05
5253,109177,SPB,"Spectrum Brands Holdings, Inc.",2012-09-30,139356000.0,89500000.0,4480700000.0,1.7777708944717885,57.16049575805664,0.321,0.459,0.203,0.18,0.147339,0.78,0.10304100000000001,0.210681,0.06516300000000001,0.524,0.9830000000000001,0.021708780921000002
5254,109177,SPB,"Spectrum Brands Holdings, Inc.",2013-09-30,139856000.0,-45800000.0,5543400000.0,1.2396610195020767,49.13580322265625,0.262,0.459,0.225,0.425,0.120258,0.7210000000000001,0.06864400000000001,0.210681,0.05895,0.487,0.946,0.014461986564000003
5255,109177,SPB,"Spectrum Brands Holdings, Inc.",2014-09-30,162941000.0,-10300000.0,4634700000.0,2.8103699796661283,79.93827056884766,0.017,0.333,0.183,0.131,0.005661000000000001,0.35000000000000003,0.00028900000000000003,0.11088900000000002,0.003111,0.2,0.533,3.204692100000001e-05
5256,109177,SPB,"Spectrum Brands Holdings, Inc.",2017-09-30,32200000.0,106000000.0,3706500000.0,0.8885857860359861,102.28395080566406,0.18,0.282,0.134,-0.237,0.05075999999999999,0.46199999999999997,0.0324,0.07952399999999998,0.02412,0.314,0.596,0.0025765775999999994
5257,109177,SPB,"Spectrum Brands Holdings, Inc.",2018-09-30,36900000.0,768300000.0,3808700000.0,0.8414327575537764,86.8499984741211,0.007,1.694,-0.067,-0.052,0.011858,1.7009999999999998,4.9000000000000005e-05,2.869636,-0.000469,-0.060000000000000005,1.634,0.000140612164
5258,109177,SPB,"Spectrum Brands Holdings, Inc.",2019-09-30,50700000.0,494500000.0,3802100000.0,0.7450116898152488,55.869998931884766,0.013,1.16,-0.261,0.182,0.015079999999999998,1.1729999999999998,0.000169,1.3456,-0.003393,-0.248,0.9119999999999999,0.00022740639999999996
